"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 4.5.401";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"3529.79";"";"1187";"1.15";"0.93";"0.07";"1.76";"0.78";"0.0";"1222.79";"0.95";"2.89";"0.76";"47.97";"39.87";"32.94";"30.48";"31.68";"10.29";"0.57";"1177.19";"";"372";"1.13";"0.82";"0.07";"2.35";"0.44";"0.0";"939.67";"0.89";"1.25";"1.31";"60.24";"47.54";"35.81";"30.37";"32.93";"1.34"
"Strategy 4.5.403";"PASSED";"0.76";"NDXm_TICK_UTCPlus02";"M15";"6585.29";"";"2524";"1.11";"1.06";"0.07";"3.29";"0.82";"0.0";"1682.56";"0.66";"3.91";"1.05";"64.98";"38.38";"33.97";"20.8";"26.02";"15.5";"0.55";"1507.01";"";"845";"1.06";"0.65";"0.04";"3.01";"0.71";"0.0";"1324.88";"0.61";"1.14";"1.19";"79.49";"45.34";"34.71";"21.03";"26.19";"4.58"
"Strategy 4.5.406";"PASSED";"0.42";"NDXm_TICK_UTCPlus02";"M15";"369.71";"";"1009";"1.03";"0.11";"0.01";"0.18";"0.68";"0.0";"856.9";"1.02";"0.43";"0.11";"27.0";"26.74";"14.5";"13.69";"14.1";"6.55";"0.67";"752.67";"";"235";"1.22";"1.03";"0.1";"1.51";"0.75";"0.0";"337.44";"1.16";"2.23";"2.29";"33.19";"31.46";"15.2";"15.81";"15.48";"0.42"
"Strategy 4.5.412";"PASSED";"0.83";"NDXm_TICK_UTCPlus02";"M15";"4082.88";"";"1400";"1.14";"0.92";"0.08";"2.04";"0.89";"0.0";"665.9";"0.74";"6.13";"1.56";"57.4";"37.48";"29.79";"21.46";"25.01";"8.87";"0.54";"907.52";"";"441";"1.08";"0.6";"0.05";"1.81";"0.79";"0.0";"892.33";"0.7";"1.02";"1.03";"65.68";"42.23";"31.34";"21.34";"25.44";"2.56"
"Strategy 4.5.434";"PASSED";"0.67";"NDXm_TICK_UTCPlus02";"M15";"2465.51";"";"1053";"1.14";"0.84";"0.05";"1.23";"0.83";"0.0";"1108.84";"1.55";"2.22";"0.57";"31.61";"43.02";"26.11";"30.26";"27.74";"1.72";"0.55";"704.24";"";"361";"1.1";"0.65";"0.04";"1.41";"0.76";"0.0";"650.91";"1.44";"1.08";"1.09";"37.15";"48.7";"34.34";"33.87";"34.15";"0.13"
"Strategy 4.5.438";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"4768.7";"";"1777";"1.13";"0.95";"0.07";"2.38";"0.81";"0.0";"1295.85";"0.7";"3.68";"0.97";"58.19";"36.02";"27.67";"19.22";"22.69";"8.7";"0.58";"1440.43";"";"555";"1.1";"0.82";"0.06";"2.88";"0.74";"0.0";"1054.79";"0.67";"1.37";"1.43";"68.55";"41.38";"34.46";"21.26";"26.54";"2.86"
"Strategy 4.5.452";"PASSED";"0.68";"NDXm_TICK_UTCPlus02";"M15";"3390.21";"";"1497";"1.11";"0.79";"0.06";"1.7";"0.78";"0.0";"1405.19";"0.93";"2.41";"0.64";"48.44";"40.75";"34.0";"29.74";"31.79";"11.34";"0.74";"2165.15";"";"486";"1.18";"1.36";"0.1";"4.33";"0.61";"0.0";"625.77";"0.92";"3.46";"3.64";"59.94";"46.64";"34.5";"28.91";"31.59";"1.76"
"Strategy 4.5.481";"PASSED";"0.67";"NDXm_TICK_UTCPlus02";"M15";"2534.53";"";"704";"1.19";"0.83";"0.12";"1.27";"0.74";"0.0";"1120.03";"0.64";"2.26";"0.59";"57.93";"31.23";"26.38";"15.41";"19.7";"2.77";"0.72";"1644.83";"";"239";"1.32";"1.5";"0.19";"3.29";"0.84";"0.0";"562.04";"0.7";"2.93";"3.05";"69.96";"36.96";"30.09";"15.73";"21.62";"0.88"
"Strategy 4.5.525";"PASSED";"0.54";"NDXm_TICK_UTCPlus02";"M15";"1437.75";"";"1639";"1.06";"0.43";"0.03";"0.72";"0.74";"0.0";"1363.65";"0.99";"1.05";"0.27";"32.02";"29.93";"15.27";"13.89";"14.57";"6.81";"0.69";"1807.92";"";"471";"1.21";"1.43";"0.1";"3.62";"0.64";"0.0";"714.36";"1.07";"2.53";"2.66";"42.44";"37.3";"18.57";"17.32";"17.96";"0.92"
"Strategy 4.5.548";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"2731.15";"";"984";"1.21";"1.1";"0.12";"1.37";"0.92";"0.0";"487.78";"0.78";"5.6";"1.44";"36.45";"23.47";"12.32";"8.52";"10.18";"1.6";"0.57";"582.12";"";"304";"1.12";"0.65";"0.07";"1.16";"0.71";"0.0";"459.62";"0.78";"1.27";"1.27";"39.53";"27.34";"16.26";"11.05";"13.33";"0.29"
"Strategy 4.5.573";"PASSED";"0.67";"NDXm_TICK_UTCPlus02";"M15";"2409.39";"";"1205";"1.1";"0.63";"0.05";"1.2";"0.74";"0.0";"1085.22";"0.81";"2.22";"0.58";"50.36";"37.4";"31.74";"26.2";"28.69";"9.5";"0.74";"2434.63";"";"369";"1.28";"1.68";"0.15";"4.87";"0.55";"0.0";"700.43";"0.88";"3.48";"3.69";"65.1";"45.04";"34.74";"28.64";"31.5";"1.22"
"Strategy 4.6.309";"PASSED";"0.62";"NDXm_TICK_UTCPlus02";"M15";"3503.93";"";"2341";"1.08";"0.68";"0.05";"1.75";"0.74";"0.0";"2021.92";"0.65";"1.73";"0.46";"53.29";"32.34";"26.34";"18.4";"21.54";"7.52";"0.64";"1668.18";"";"686";"1.1";"0.88";"0.06";"3.34";"0.81";"0.0";"869.95";"0.66";"1.92";"1.93";"66.51";"39.66";"30.94";"22.69";"25.96";"2.61"
"Strategy 4.6.317";"PASSED";"0.58";"NDXm_TICK_UTCPlus02";"M15";"1660.8";"";"1659";"1.07";"0.5";"0.03";"0.83";"0.75";"0.0";"1255.68";"0.99";"1.32";"0.34";"32.17";"29.91";"15.16";"13.86";"14.51";"6.81";"0.71";"1855.9";"";"478";"1.22";"1.47";"0.1";"3.71";"0.63";"0.0";"670.34";"1.07";"2.77";"2.9";"42.36";"37.26";"18.51";"17.18";"17.87";"0.92"
